customer_id,persona,age,gender,city,city_tier,occupation,monthly_income,household_size,loyalty_program_member,preferred_payment_method,app_engagement_score,price_sensitivity_score,impulsiveness_score,health_consciousness_score,discount_affinity_score,late_night_ordering_tendency,weekend_ordering_tendency,brand_loyalty_score,churn_risk_profile
CUST000176,Families,49,Female,Lucknow,Tier-2,Business,111371,4,1,Card,1.23,6.37,2.09,7.43,5.84,8.28,5.25,4.22,6.26
CUST000177,Students,33,Other,Delhi,Metro,Doctor,18281,3,0,Card,6.18,9.84,6.55,6.74,9.97,2.56,3.13,3.86,7.64
CUST000178,Families,40,Other,Nagpur,Tier-2,Manager,43697,5,0,Wallet,5.88,2.58,2.11,5.17,6.8,1.18,5.3,3.99,6.53
CUST000179,Students,29,Female,Ahmedabad,Tier-1,Student,38492,1,0,Card,7.97,8.62,8.44,6.84,8.12,9.48,4.56,1.91,3.72
CUST000180,Students,45,Other,Delhi,Metro,Consultant,38997,6,1,Card,7.36,6.06,8.56,5.45,8.07,6.99,8.33,4.41,7.61
CUST000181,Families,18,Other,Delhi,Metro,Designer,63292,5,0,Card,6.42,9.29,4.9,5.66,6.7,9.43,2.27,7.71,3.14
CUST000182,Families,60,Other,Delhi,Metro,Business,51629,4,0,COD,2.89,7.24,3.05,7.36,7.16,1.43,4.94,4.78,2.5
CUST000183,Health Conscious,42,Female,Lucknow,Tier-2,Designer,175575,1,1,Card,2.46,1.66,4.54,8.59,2.96,9.56,1.67,2.53,4.38
CUST000184,Young Professionals,39,Other,Indore,Tier-2,Consultant,62203,6,0,Wallet,9.48,2.48,9.56,5.63,2.41,2.85,2.71,7.27,7.5
CUST000185,Families,33,Male,Pune,Tier-1,Student,78980,4,1,Card,1.49,1.03,2.26,7.47,6.88,5.32,1.87,2.86,6.74
CUST000186,Young Professionals,37,Female,Lucknow,Tier-2,Consultant,65139,4,1,UPI,6.78,4.49,7.48,6.53,2.75,1.4,4.96,3.37,8.53
CUST000187,Young Professionals,60,Male,Delhi,Metro,Engineer,148596,6,1,Wallet,9.74,6.31,8.21,8.36,5.27,4.77,5.82,8.8,5.27
CUST000188,Students,23,Female,Lucknow,Tier-2,Student,24792,5,0,UPI,9.54,5.04,8.8,3.67,7.64,2.73,1.38,1.71,7.15
CUST000189,Students,34,Female,Delhi,Metro,Engineer,34498,1,1,Wallet,5.97,8.71,7.08,6.67,7.04,7.3,6.29,8.04,2.01
CUST000190,Students,55,Other,Delhi,Metro,Engineer,33566,1,0,COD,8.81,8.92,8.51,4.06,8.96,6.15,5.26,2.55,4.63
CUST000191,Health Conscious,39,Other,Mumbai,Metro,Doctor,111877,1,1,COD,9.07,1.18,4.45,8.61,2.84,5.42,7.27,1.88,8.82
CUST000192,Students,46,Female,Pune,Tier-1,Teacher,39370,6,1,UPI,2.69,2.9,8.3,5.96,9.28,8.8,8.39,5.64,2.43
CUST000193,Families,26,Other,Indore,Tier-2,Student,92872,2,0,Card,8.53,3.25,3.37,7.75,7.11,3.47,8.41,5.55,6.72
CUST000194,Young Professionals,41,Female,Mumbai,Metro,Consultant,81711,2,1,COD,4.1,8.54,7.03,8.32,2.36,1.25,1.45,8.68,8.02
CUST000195,Students,32,Other,Hyderabad,Metro,Doctor,36213,3,1,UPI,8.78,9.7,7.73,4.9,7.4,2.56,8.21,3.01,6.48
CUST000196,Families,42,Female,Pune,Tier-1,Consultant,95549,3,0,Wallet,3.72,5.69,3.87,6.75,5.02,9.99,9.7,8.55,6.05
CUST000197,Families,48,Male,Pune,Tier-1,Business,54169,3,1,COD,3.35,7.4,4.68,5.9,5.45,7.89,9.1,8.25,8.22
CUST000198,Health Conscious,26,Other,Ahmedabad,Tier-1,Student,149228,6,1,COD,3.33,4.77,3.16,8.07,4.12,6.15,2.71,7.54,3.0
CUST000199,Health Conscious,37,Male,Ahmedabad,Tier-1,Manager,126494,3,0,Wallet,2.15,3.33,4.43,9.53,2.55,7.12,4.02,1.8,4.2
CUST000200,Families,41,Female,Jaipur,Tier-1,Teacher,83426,4,0,Wallet,1.48,6.71,3.74,6.86,6.42,2.75,2.08,7.13,5.77
CUST000201,Health Conscious,27,Male,Mumbai,Metro,Doctor,174143,3,1,Wallet,2.29,8.76,2.54,8.16,3.0,9.88,3.82,1.52,5.07
CUST000202,Students,28,Female,Delhi,Metro,Engineer,33883,2,1,Wallet,4.63,9.69,6.53,3.15,7.6,4.36,1.13,3.9,8.5
CUST000203,Students,18,Other,Mumbai,Metro,Doctor,37175,2,1,COD,2.16,4.45,7.35,3.67,9.47,3.68,3.62,7.55,6.37
CUST000204,Families,39,Female,Jaipur,Tier-1,Business,57536,2,0,Wallet,1.17,3.02,4.95,5.63,5.07,5.54,2.11,7.4,8.13
CUST000205,Health Conscious,52,Other,Pune,Tier-1,Student,161089,5,0,UPI,6.88,1.18,4.07,8.83,3.14,5.93,5.27,2.38,7.26
CUST000206,Young Professionals,60,Male,Pune,Tier-1,Teacher,105164,5,0,Wallet,8.48,1.94,8.88,5.47,2.46,1.96,2.79,2.8,3.37
CUST000207,Students,44,Female,Ahmedabad,Tier-1,Manager,38050,1,1,Card,7.19,5.33,5.94,3.05,7.27,1.99,6.17,5.45,9.55
CUST000208,Young Professionals,59,Male,Bengaluru,Metro,Consultant,83540,3,1,Wallet,1.45,8.32,9.5,8.41,3.44,7.09,4.83,2.04,8.66
CUST000209,Young Professionals,60,Other,Mumbai,Metro,Manager,68139,3,1,Wallet,9.6,3.41,8.93,6.49,3.37,2.02,4.6,5.11,8.52
CUST000210,Health Conscious,28,Male,Jaipur,Tier-1,Manager,145045,6,0,Card,1.93,9.2,3.45,9.14,3.31,6.5,8.01,6.5,8.76
CUST000211,Students,25,Female,Lucknow,Tier-2,Consultant,30994,1,0,COD,6.89,1.11,8.47,5.1,9.23,7.51,3.02,9.6,8.86
CUST000212,Young Professionals,33,Female,Jaipur,Tier-1,Business,136732,6,1,Card,8.55,6.03,9.95,5.22,4.57,2.41,8.64,8.67,8.82
CUST000213,Young Professionals,33,Female,Lucknow,Tier-2,Teacher,92026,1,0,Wallet,4.63,3.11,7.84,8.21,3.79,8.71,5.02,2.07,5.48
CUST000214,Young Professionals,44,Male,Bengaluru,Metro,Student,102879,1,1,Card,6.89,5.11,7.36,8.3,5.27,8.6,3.99,7.91,6.4
CUST000215,Families,24,Other,Lucknow,Tier-2,Doctor,54945,1,1,COD,8.47,9.68,2.88,6.57,7.11,1.41,2.48,2.26,7.45
CUST000216,Health Conscious,57,Male,Bengaluru,Metro,Doctor,93330,1,1,Card,5.11,8.03,4.15,8.22,3.24,9.34,8.54,6.3,7.95
CUST000217,Health Conscious,55,Other,Lucknow,Tier-2,Manager,146305,4,0,UPI,5.98,4.9,3.76,9.85,4.34,9.19,7.23,2.56,8.34
CUST000218,Young Professionals,56,Other,Jaipur,Tier-1,Business,136182,5,1,Wallet,9.82,9.24,9.05,6.09,5.85,9.73,5.08,2.2,4.71
CUST000219,Families,53,Other,Indore,Tier-2,Doctor,81144,2,0,COD,7.18,9.29,2.4,7.13,7.93,2.6,5.88,6.73,7.39
CUST000220,Families,55,Other,Indore,Tier-2,Designer,102963,6,1,Wallet,8.27,5.7,2.08,5.44,7.01,2.8,7.75,2.45,3.58
CUST000221,Families,36,Male,Delhi,Metro,Student,48130,3,1,UPI,6.54,7.08,3.69,5.67,6.94,4.5,5.6,8.17,7.27
CUST000222,Young Professionals,44,Other,Jaipur,Tier-1,Business,100797,5,0,UPI,7.69,2.83,9.48,8.44,3.77,3.03,6.7,7.39,4.31
CUST000223,Students,46,Male,Hyderabad,Metro,Engineer,24639,2,0,UPI,4.39,4.86,7.23,3.52,8.75,3.3,3.98,7.39,2.39
CUST000224,Students,21,Other,Ahmedabad,Tier-1,Teacher,34558,4,1,UPI,8.06,3.86,5.88,3.74,7.2,5.55,4.74,5.83,1.83
CUST000225,Students,39,Female,Hyderabad,Metro,Business,36736,3,0,Wallet,9.97,8.41,8.92,3.04,9.01,5.01,9.14,6.52,6.59
CUST000226,Young Professionals,25,Female,Ahmedabad,Tier-1,Teacher,99987,5,1,UPI,9.2,8.4,7.5,8.21,3.78,1.39,9.08,2.73,5.63
CUST000227,Young Professionals,52,Male,Delhi,Metro,Engineer,120513,2,0,Wallet,8.52,2.85,9.31,8.51,4.97,4.92,8.35,1.65,7.17
CUST000228,Young Professionals,39,Male,Lucknow,Tier-2,Engineer,143961,1,0,Card,8.15,6.02,8.3,5.91,3.03,4.49,6.67,4.9,1.15
CUST000229,Young Professionals,59,Other,Indore,Tier-2,Engineer,50773,6,0,UPI,4.22,5.53,7.16,7.74,4.43,3.53,9.34,4.43,8.4
CUST000230,Young Professionals,52,Male,Lucknow,Tier-2,Manager,70489,6,1,COD,9.64,2.3,8.71,8.66,5.18,7.56,4.36,9.55,5.98
CUST000231,Students,18,Other,Bengaluru,Metro,Designer,16368,5,0,COD,2.89,7.67,7.9,3.85,9.72,8.66,2.28,2.66,6.55
CUST000232,Families,29,Other,Hyderabad,Metro,Student,55023,5,1,UPI,3.62,1.61,2.29,7.18,6.46,3.98,2.15,6.9,1.9
CUST000233,Young Professionals,49,Female,Hyderabad,Metro,Business,91652,5,1,Card,6.09,4.28,7.27,6.71,2.02,3.22,2.99,7.66,4.93
CUST000234,Families,48,Female,Delhi,Metro,Consultant,83458,3,1,Wallet,5.97,2.58,3.82,7.53,7.58,2.26,5.85,3.37,8.98
CUST000235,Young Professionals,50,Other,Bengaluru,Metro,Student,52441,5,1,Card,9.16,5.96,8.17,8.99,3.89,7.98,4.29,3.01,7.95
CUST000236,Families,50,Other,Delhi,Metro,Engineer,100909,4,1,UPI,6.96,8.63,4.42,6.84,5.5,5.63,5.02,2.61,9.54
CUST000237,Students,20,Male,Lucknow,Tier-2,Consultant,26757,2,0,COD,4.32,1.39,5.83,6.63,8.08,5.23,5.09,1.42,9.83
CUST000238,Families,58,Female,Bengaluru,Metro,Teacher,108337,5,0,Wallet,6.88,4.29,3.96,7.51,6.55,4.39,9.17,5.65,4.18
CUST000239,Families,56,Male,Lucknow,Tier-2,Manager,103191,4,0,Card,1.69,6.79,2.63,5.56,6.09,7.46,2.06,3.07,8.3
CUST000240,Young Professionals,48,Female,Lucknow,Tier-2,Doctor,138503,5,0,Wallet,1.2,1.39,8.29,5.64,4.52,1.35,6.15,1.5,3.32
CUST000241,Students,56,Other,Indore,Tier-2,Student,28285,6,1,UPI,2.95,6.46,6.89,4.93,7.66,4.7,2.28,6.24,7.91
CUST000242,Families,47,Other,Delhi,Metro,Engineer,84914,2,1,Wallet,2.19,1.15,3.57,7.73,7.05,8.44,6.45,2.6,9.11
CUST000243,Young Professionals,25,Male,Indore,Tier-2,Consultant,115972,6,0,UPI,9.07,7.97,8.6,7.09,3.48,1.39,5.77,3.07,8.22
CUST000244,Health Conscious,54,Male,Ahmedabad,Tier-1,Designer,137207,2,1,Wallet,7.89,9.19,2.25,9.2,3.63,3.32,1.05,7.69,1.06
CUST000245,Young Professionals,42,Other,Indore,Tier-2,Doctor,50942,6,1,Wallet,4.26,2.39,8.61,6.01,5.42,4.81,4.29,3.48,7.13
CUST000246,Students,53,Female,Jaipur,Tier-1,Manager,33091,3,1,COD,9.9,6.2,8.1,4.59,7.41,8.77,2.07,3.07,8.05
CUST000247,Students,50,Female,Bengaluru,Metro,Business,22027,5,0,Card,4.5,6.72,8.22,6.29,8.42,6.4,1.79,3.37,4.34
CUST000248,Young Professionals,57,Other,Jaipur,Tier-1,Teacher,102513,6,0,Card,6.76,4.95,6.81,7.63,5.22,3.57,1.3,6.4,5.64
CUST000249,Students,20,Female,Nagpur,Tier-2,Doctor,20553,6,0,Card,1.78,3.48,6.6,5.68,8.22,2.8,1.14,7.33,9.27
CUST000250,Families,40,Female,Indore,Tier-2,Teacher,116406,2,0,Wallet,9.37,6.17,2.78,6.22,5.32,1.65,3.65,9.52,8.23
CUST000251,Families,34,Other,Indore,Tier-2,Consultant,115352,4,1,Card,7.82,9.65,3.38,6.38,6.76,1.25,2.05,1.61,6.7
CUST000252,Students,44,Female,Hyderabad,Metro,Student,25345,6,1,Card,3.59,4.59,8.0,4.37,8.66,2.61,3.82,2.97,6.16
CUST000253,Students,30,Male,Hyderabad,Metro,Doctor,31351,3,0,Card,2.82,3.25,7.47,3.62,7.32,9.28,7.08,6.97,6.52
CUST000254,Young Professionals,57,Female,Lucknow,Tier-2,Consultant,98653,5,1,Wallet,2.65,7.88,8.04,6.59,5.0,2.15,5.73,4.81,9.46
CUST000255,Young Professionals,43,Other,Indore,Tier-2,Manager,95519,4,0,Wallet,3.84,1.08,8.7,6.52,2.4,4.25,8.76,2.68,3.37
CUST000256,Families,41,Male,Lucknow,Tier-2,Consultant,84970,4,0,Wallet,7.31,4.35,4.56,5.84,5.54,2.18,6.18,3.06,1.9
CUST000257,Families,45,Female,Hyderabad,Metro,Doctor,112789,2,0,Wallet,8.25,2.59,3.5,7.99,7.55,5.65,7.49,8.07,3.7
CUST000258,Young Professionals,28,Male,Jaipur,Tier-1,Doctor,62972,3,1,UPI,5.05,4.01,7.44,7.24,5.73,3.32,1.18,2.09,8.81
CUST000259,Students,59,Other,Nagpur,Tier-2,Manager,33870,3,1,COD,7.06,5.39,7.95,6.56,8.14,3.58,6.69,2.3,2.51
CUST000260,Families,43,Male,Jaipur,Tier-1,Engineer,114925,2,1,Card,3.82,6.88,4.13,6.82,6.19,8.99,8.03,9.45,7.73
CUST000261,Health Conscious,29,Male,Jaipur,Tier-1,Manager,81930,6,0,COD,9.46,7.31,2.24,8.33,2.31,1.57,8.91,5.94,1.24
CUST000262,Health Conscious,23,Male,Indore,Tier-2,Teacher,160269,5,0,UPI,6.89,8.97,2.93,8.49,2.85,6.64,2.18,8.55,1.26
CUST000263,Families,47,Other,Ahmedabad,Tier-1,Teacher,102410,5,1,Card,9.73,7.28,2.53,6.79,6.89,6.72,6.08,5.71,6.76
CUST000264,Families,52,Male,Ahmedabad,Tier-1,Engineer,103131,4,1,COD,4.71,2.4,2.03,6.57,7.27,2.23,3.58,5.82,7.19
CUST000265,Health Conscious,18,Female,Lucknow,Tier-2,Teacher,99270,5,0,UPI,5.93,2.7,4.65,8.87,2.75,7.43,6.81,8.46,2.99
CUST000266,Young Professionals,33,Other,Jaipur,Tier-1,Teacher,131962,3,1,Wallet,2.69,1.62,6.55,5.44,3.82,5.07,7.3,5.43,3.89
CUST000267,Students,19,Male,Mumbai,Metro,Engineer,32529,3,1,Card,7.44,7.54,5.93,3.6,8.48,4.08,3.8,8.2,9.98
CUST000268,Health Conscious,23,Male,Mumbai,Metro,Student,103286,3,1,UPI,5.89,2.63,4.69,8.5,3.14,1.11,9.77,7.43,4.46
CUST000269,Health Conscious,20,Male,Hyderabad,Metro,Consultant,156681,6,0,Card,5.26,7.13,2.94,8.65,3.89,1.38,9.44,5.69,3.28
CUST000270,Families,21,Other,Hyderabad,Metro,Doctor,87241,1,0,Wallet,3.92,2.51,2.83,5.36,7.37,1.08,1.38,8.05,5.28
CUST000271,Students,33,Male,Ahmedabad,Tier-1,Consultant,17932,1,1,UPI,1.54,6.8,7.81,6.17,7.38,3.09,9.84,8.1,7.81
CUST000272,Health Conscious,42,Female,Hyderabad,Metro,Manager,62798,3,0,Wallet,7.36,6.03,3.63,8.98,3.7,5.89,3.91,5.22,8.81
CUST000273,Students,27,Female,Bengaluru,Metro,Teacher,32404,3,1,Wallet,1.01,6.74,6.52,3.74,7.06,8.71,7.98,3.15,7.49
CUST000274,Health Conscious,49,Other,Hyderabad,Metro,Manager,128690,5,1,COD,4.69,3.9,2.29,9.32,2.13,9.44,2.61,1.28,1.96
CUST000275,Students,54,Other,Bengaluru,Metro,Designer,16042,6,1,COD,1.44,2.99,7.87,3.05,9.76,6.9,9.36,8.49,5.21
CUST000276,Young Professionals,44,Female,Ahmedabad,Tier-1,Student,123140,5,1,UPI,7.61,8.51,6.31,5.86,4.08,1.91,3.08,4.47,2.74
CUST000277,Students,29,Other,Nagpur,Tier-2,Designer,35490,6,0,COD,7.07,7.32,6.71,3.42,9.38,5.95,5.54,6.92,5.81
CUST000278,Health Conscious,38,Other,Ahmedabad,Tier-1,Business,178290,3,1,Wallet,8.44,3.91,2.72,9.09,3.13,5.95,7.7,4.24,5.07
CUST000279,Health Conscious,20,Female,Mumbai,Metro,Student,155199,5,0,COD,1.06,9.86,2.64,8.63,4.31,9.49,8.4,9.27,5.6
CUST000280,Students,47,Female,Bengaluru,Metro,Manager,16236,2,1,COD,9.01,3.25,6.02,4.2,8.71,6.12,2.96,1.69,3.92
CUST000281,Health Conscious,54,Male,Delhi,Metro,Teacher,123999,1,1,UPI,8.02,9.3,3.0,9.76,3.3,9.37,2.08,7.93,7.73
CUST000282,Young Professionals,37,Other,Jaipur,Tier-1,Student,57094,3,0,COD,5.52,2.99,6.2,7.93,3.57,5.01,6.36,5.54,3.0
CUST000283,Families,26,Female,Jaipur,Tier-1,Engineer,59400,4,0,Wallet,3.36,4.59,3.3,7.09,7.29,5.33,2.78,4.56,6.14
CUST000284,Students,35,Female,Hyderabad,Metro,Business,17347,6,0,UPI,7.05,4.81,6.39,4.28,8.78,1.22,3.74,9.89,6.55
CUST000285,Health Conscious,46,Male,Nagpur,Tier-2,Doctor,79112,2,1,Card,7.82,8.67,2.34,8.11,4.85,9.34,8.82,8.38,1.12
CUST000286,Young Professionals,48,Male,Pune,Tier-1,Business,108990,2,0,Card,5.92,7.75,8.2,7.49,5.97,7.26,7.01,4.39,9.15
CUST000287,Young Professionals,21,Female,Pune,Tier-1,Doctor,72324,6,1,UPI,5.18,9.51,6.27,7.64,4.65,9.22,4.24,1.97,3.63
CUST000288,Health Conscious,50,Other,Hyderabad,Metro,Engineer,109899,3,1,UPI,2.68,5.51,3.37,9.85,2.06,3.23,5.76,4.0,4.54
CUST000289,Students,40,Female,Mumbai,Metro,Teacher,26363,2,1,UPI,6.63,8.91,8.56,6.26,7.09,5.99,3.52,2.37,9.07
CUST000290,Students,42,Other,Bengaluru,Metro,Doctor,38917,4,0,Card,4.84,3.81,7.42,4.8,7.4,6.87,6.23,7.16,2.82
CUST000291,Students,51,Male,Pune,Tier-1,Designer,37561,2,0,COD,1.61,5.8,7.88,3.74,9.52,2.31,1.27,3.87,9.76
CUST000292,Health Conscious,58,Other,Pune,Tier-1,Teacher,118065,2,0,UPI,2.18,1.24,4.96,9.23,3.82,6.51,6.37,3.08,1.23
CUST000293,Young Professionals,50,Other,Lucknow,Tier-2,Consultant,67575,6,1,Card,8.67,5.42,6.55,5.77,2.13,7.88,1.14,3.43,4.72
CUST000294,Students,29,Female,Hyderabad,Metro,Consultant,17167,6,1,Wallet,8.99,4.85,8.1,5.43,9.47,7.48,4.55,9.45,6.15
CUST000295,Young Professionals,46,Female,Indore,Tier-2,Student,64328,2,1,UPI,6.02,5.65,8.52,5.2,3.16,4.58,3.74,8.45,5.15
CUST000296,Health Conscious,21,Other,Pune,Tier-1,Manager,140364,4,1,UPI,7.5,2.02,4.34,9.88,4.09,2.22,4.72,5.06,2.61
CUST000297,Students,34,Female,Lucknow,Tier-2,Manager,17955,6,0,UPI,2.03,5.04,6.45,5.1,8.15,8.12,5.6,9.55,4.41
CUST000298,Health Conscious,28,Female,Mumbai,Metro,Manager,160697,2,0,Card,7.92,1.46,2.92,9.46,4.88,3.6,2.63,9.09,9.64
CUST000299,Young Professionals,18,Female,Nagpur,Tier-2,Consultant,83175,4,0,Wallet,3.14,6.3,7.9,6.64,2.32,6.4,3.2,5.93,6.58
CUST000300,Students,27,Male,Mumbai,Metro,Business,21056,1,0,UPI,7.0,8.54,6.19,6.68,7.15,4.75,2.6,7.05,6.5
CUST000301,Students,55,Female,Lucknow,Tier-2,Student,39554,1,1,COD,4.32,4.41,5.27,4.71,8.65,3.64,2.21,7.25,3.47
CUST000302,Health Conscious,31,Other,Indore,Tier-2,Student,87504,1,0,Wallet,7.52,6.44,4.36,9.41,3.28,8.63,3.34,6.18,6.61
CUST000303,Students,49,Other,Nagpur,Tier-2,Consultant,33436,4,0,Card,7.38,9.81,5.01,3.1,8.88,2.06,8.63,8.2,9.99
CUST000304,Health Conscious,40,Other,Mumbai,Metro,Doctor,103750,1,0,COD,3.29,1.61,2.9,9.1,4.3,2.02,4.0,4.56,6.12
CUST000305,Young Professionals,39,Female,Delhi,Metro,Consultant,75430,4,0,Card,5.33,6.64,9.57,7.15,3.34,8.06,4.73,7.68,8.52
CUST000306,Families,53,Other,Nagpur,Tier-2,Student,81353,2,1,COD,1.6,2.34,4.52,6.02,6.13,5.81,2.49,6.45,2.69
CUST000307,Young Professionals,38,Other,Pune,Tier-1,Student,142440,3,1,UPI,5.47,3.14,7.81,8.8,2.86,3.72,2.01,8.06,8.0
CUST000308,Young Professionals,19,Female,Lucknow,Tier-2,Manager,116321,2,1,Wallet,7.59,5.71,9.1,5.57,5.49,8.4,9.44,7.09,2.19
CUST000309,Young Professionals,51,Male,Lucknow,Tier-2,Student,100801,3,0,UPI,4.0,9.0,6.41,8.06,4.98,1.2,7.83,6.75,2.89
CUST000310,Students,35,Other,Hyderabad,Metro,Business,24390,4,0,COD,2.34,3.46,5.06,5.49,8.54,2.86,4.15,3.87,2.27
CUST000311,Families,28,Male,Nagpur,Tier-2,Teacher,72089,5,1,Wallet,1.46,1.26,4.71,5.15,6.15,1.78,4.53,7.34,9.02
CUST000312,Health Conscious,37,Female,Nagpur,Tier-2,Doctor,106612,6,0,Wallet,6.11,1.84,4.41,9.4,2.29,3.79,6.8,7.9,5.23
CUST000313,Students,34,Female,Delhi,Metro,Designer,35215,2,1,COD,5.08,1.27,6.9,4.41,8.38,2.54,7.91,6.44,2.15
CUST000314,Young Professionals,24,Female,Jaipur,Tier-1,Engineer,143621,3,1,Wallet,6.31,3.15,6.97,5.64,3.93,1.59,2.87,7.25,4.88
CUST000315,Health Conscious,39,Other,Nagpur,Tier-2,Doctor,163196,2,0,Wallet,2.03,6.36,2.98,8.2,3.34,3.77,4.65,6.38,7.17
CUST000316,Health Conscious,59,Other,Ahmedabad,Tier-1,Student,124788,1,0,Card,8.99,9.13,3.91,8.0,2.44,2.34,5.78,4.51,6.2
CUST000317,Students,38,Female,Hyderabad,Metro,Teacher,37331,4,1,UPI,6.24,6.5,7.04,6.39,9.56,1.56,9.11,9.71,1.01
CUST000318,Families,19,Male,Bengaluru,Metro,Designer,76989,6,1,COD,7.41,4.65,3.31,5.63,5.52,2.25,6.0,8.59,4.24
CUST000319,Health Conscious,60,Male,Delhi,Metro,Manager,97810,1,0,UPI,2.3,8.96,3.97,9.95,2.41,2.23,8.25,8.74,9.04
CUST000320,Health Conscious,47,Other,Nagpur,Tier-2,Designer,83566,5,1,Wallet,4.2,2.67,3.81,9.16,4.54,3.13,5.52,4.7,5.92
CUST000321,Families,54,Female,Mumbai,Metro,Business,44963,1,1,UPI,2.28,7.58,4.95,7.95,7.34,5.18,1.7,9.01,1.8
CUST000322,Health Conscious,58,Other,Bengaluru,Metro,Teacher,149662,5,0,COD,5.82,1.1,3.36,9.81,3.72,3.98,4.18,9.8,3.65
CUST000323,Students,56,Other,Mumbai,Metro,Teacher,37775,6,1,UPI,6.66,6.2,7.29,5.63,7.88,7.64,1.25,5.36,2.14
CUST000324,Young Professionals,26,Other,Pune,Tier-1,Teacher,83036,3,1,UPI,7.67,6.43,9.64,7.96,4.64,4.33,2.58,8.04,3.13
CUST000325,Students,39,Male,Indore,Tier-2,Manager,16084,5,0,Wallet,7.77,4.72,6.53,5.64,9.18,2.51,6.2,8.58,1.49
CUST000326,Families,28,Female,Bengaluru,Metro,Designer,46884,4,1,Wallet,7.72,7.77,3.6,6.14,7.12,5.27,2.31,8.83,1.11
CUST000327,Health Conscious,38,Other,Jaipur,Tier-1,Student,148931,1,1,Wallet,6.49,6.87,2.82,8.54,4.41,3.3,6.26,5.15,7.08
CUST000328,Students,51,Female,Nagpur,Tier-2,Manager,21387,3,0,UPI,8.49,1.11,5.39,3.42,8.34,2.97,3.55,2.74,1.21
CUST000329,Young Professionals,60,Male,Mumbai,Metro,Engineer,127874,6,0,UPI,8.71,2.17,8.63,8.6,4.26,9.7,9.06,7.26,3.28
CUST000330,Health Conscious,47,Female,Bengaluru,Metro,Designer,143726,6,1,COD,2.46,1.67,4.33,8.77,3.0,1.54,9.6,3.38,4.97
CUST000331,Health Conscious,43,Male,Hyderabad,Metro,Consultant,139993,1,0,Wallet,2.97,6.79,4.74,9.43,2.31,1.66,6.14,3.26,5.01
CUST000332,Health Conscious,58,Male,Delhi,Metro,Student,145572,6,1,COD,2.36,3.97,3.17,8.01,4.12,7.94,5.3,4.64,7.55
CUST000333,Young Professionals,18,Female,Indore,Tier-2,Consultant,79602,1,1,COD,7.14,4.61,8.53,8.84,2.36,5.81,9.65,1.72,5.14
CUST000334,Families,53,Male,Hyderabad,Metro,Designer,63149,6,0,COD,7.26,9.07,3.89,6.08,5.25,6.7,7.62,2.26,2.74
CUST000335,Students,22,Other,Lucknow,Tier-2,Teacher,27739,4,1,UPI,1.33,1.5,8.15,3.17,7.35,8.26,7.01,5.13,7.1
CUST000336,Students,22,Male,Nagpur,Tier-2,Manager,22634,4,0,Wallet,9.16,6.57,5.97,5.6,7.04,6.69,9.14,8.39,1.88
CUST000337,Students,24,Male,Nagpur,Tier-2,Consultant,17095,5,0,UPI,8.24,4.84,8.25,6.93,9.04,3.92,9.78,6.18,2.24
CUST000338,Students,29,Female,Mumbai,Metro,Engineer,34434,1,1,Card,7.82,2.51,6.48,3.66,7.73,6.24,2.2,8.12,6.69
CUST000339,Health Conscious,49,Male,Delhi,Metro,Student,62048,1,0,UPI,7.36,6.34,2.85,9.39,4.38,5.28,2.14,2.29,3.44
CUST000340,Health Conscious,29,Other,Jaipur,Tier-1,Student,91359,5,0,Wallet,6.51,1.79,4.48,8.6,3.26,6.02,2.73,9.88,9.79
CUST000341,Families,32,Female,Indore,Tier-2,Doctor,106524,3,0,Card,2.01,2.34,4.53,7.73,6.49,2.44,9.3,1.49,4.28
CUST000342,Students,39,Other,Jaipur,Tier-1,Consultant,23237,1,0,UPI,9.32,2.58,8.14,4.94,7.35,9.06,7.49,6.33,3.93
CUST000343,Students,25,Female,Ahmedabad,Tier-1,Doctor,22538,1,0,Wallet,8.83,4.38,5.88,4.88,8.45,9.01,2.3,9.35,5.09
CUST000344,Health Conscious,47,Other,Ahmedabad,Tier-1,Doctor,77878,6,1,COD,2.82,2.14,4.08,8.12,2.41,8.66,5.13,2.54,4.09
CUST000345,Families,58,Other,Nagpur,Tier-2,Manager,60550,5,0,UPI,4.71,5.7,4.59,5.65,6.42,5.16,1.13,4.85,8.85
CUST000346,Students,55,Male,Ahmedabad,Tier-1,Manager,29229,5,0,Wallet,9.82,1.36,6.88,6.07,7.1,5.78,5.31,8.18,8.39
CUST000347,Health Conscious,23,Other,Lucknow,Tier-2,Student,91524,6,1,Card,2.19,3.66,3.94,8.18,3.44,3.74,7.33,8.72,7.73
CUST000348,Young Professionals,26,Other,Lucknow,Tier-2,Designer,110786,2,1,Wallet,7.34,1.01,8.51,6.54,4.76,5.78,3.67,7.78,7.28
CUST000349,Students,39,Other,Bengaluru,Metro,Student,35331,5,1,UPI,2.0,4.29,7.48,4.46,7.53,6.03,1.6,7.38,2.84
CUST000350,Families,25,Other,Hyderabad,Metro,Consultant,110730,6,0,Card,3.88,9.08,3.51,6.27,5.16,4.36,5.07,5.51,8.47
CUST000351,Health Conscious,52,Female,Indore,Tier-2,Consultant,148907,5,1,UPI,2.7,8.96,2.26,8.78,2.54,9.62,1.69,2.48,2.01
CUST000352,Students,31,Other,Lucknow,Tier-2,Student,19931,3,1,Card,5.27,4.78,7.95,3.09,7.57,1.2,8.22,8.51,5.68
