order_item_id,order_id,product_id,quantity,unit_price,discount,final_price
ITEM00000395,ORD0009674,PROD00488,1,43.15,6.47,43.15
ITEM00000396,ORD0016411,PROD01027,2,287.26,53.48,574.52
ITEM00000397,ORD0022953,PROD01941,1,174.55,22.48,174.55
ITEM00000398,ORD0051795,PROD01749,1,519.4,25.31,519.4
ITEM00000399,ORD0057805,PROD00288,2,500.46,60.08,1000.92
ITEM00000400,ORD0035438,PROD01152,1,636.16,96.89,636.16
ITEM00000401,ORD0041411,PROD01966,2,439.88,58.18,879.76
ITEM00000402,ORD0003576,PROD01632,1,337.08,50.88,337.08
ITEM00000403,ORD0012319,PROD00808,3,254.45,3.97,763.35
ITEM00000404,ORD0034315,PROD01483,4,87.22,9.73,348.88
ITEM00000405,ORD0067356,PROD01832,2,635.85,94.68,1271.7
ITEM00000406,ORD0065218,PROD01918,4,650.75,116.73,2603
ITEM00000407,ORD0046554,PROD00632,1,522.88,101.04,522.88
ITEM00000408,ORD0086534,PROD00560,3,357.98,30.27,1073.94
ITEM00000409,ORD0057810,PROD01516,4,434.55,41.38,1738.2
ITEM00000410,ORD0085474,PROD01583,4,152.65,9.73,610.6
ITEM00000411,ORD0083611,PROD00455,3,85.38,3.55,256.14
ITEM00000412,ORD0009141,PROD01228,1,454.88,20.8,454.88
ITEM00000413,ORD0001145,PROD01573,1,196.13,7.76,196.13
ITEM00000414,ORD0087204,PROD00747,2,660.65,95.93,1321.3
ITEM00000415,ORD0073578,PROD00846,2,580.56,77.18,1161.12
ITEM00000416,ORD0052342,PROD01441,3,362.97,45.9,1088.91
ITEM00000417,ORD0056907,PROD00898,4,482.1,32.17,1928.4
ITEM00000418,ORD0022994,PROD00131,3,585.14,34.94,1755.42
ITEM00000419,ORD0020164,PROD00237,4,61.11,8.9,244.44
ITEM00000420,ORD0063692,PROD01764,1,513.71,63.49,513.71
ITEM00000421,ORD0010685,PROD00461,4,513.16,3.68,2052.64
ITEM00000422,ORD0034120,PROD01709,2,684.78,107.16,1369.56
ITEM00000423,ORD0092840,PROD01840,1,511.57,37.81,511.57
ITEM00000424,ORD0010572,PROD00237,4,666.72,18.29,2666.88
ITEM00000425,ORD0009870,PROD01141,2,628.66,74.53,1257.32
ITEM00000426,ORD0096340,PROD01607,4,139.17,12.36,556.68
ITEM00000427,ORD0074937,PROD01410,3,448.56,0.38,1345.68
ITEM00000428,ORD0047635,PROD00381,1,190.21,35.63,190.21
ITEM00000429,ORD0062636,PROD01412,4,236.28,31.98,945.12
ITEM00000430,ORD0067382,PROD00067,4,46.67,3.94,186.68
ITEM00000431,ORD0045098,PROD01660,4,628.12,97.78,2512.48
ITEM00000432,ORD0049814,PROD00260,3,547.21,106.69,1641.63
ITEM00000433,ORD0059269,PROD00704,3,59.36,3.96,178.08
ITEM00000434,ORD0065377,PROD00714,2,507.12,61.91,1014.24
ITEM00000435,ORD0031993,PROD01134,2,383.26,23.63,766.52
ITEM00000436,ORD0038973,PROD00561,3,73.07,7.25,219.21
ITEM00000437,ORD0020424,PROD00352,3,77.07,2.29,231.21
ITEM00000438,ORD0079796,PROD00890,1,100.08,1.09,100.08
ITEM00000439,ORD0007668,PROD01693,2,106.54,16.98,213.08
ITEM00000440,ORD0046037,PROD00984,3,472.77,58.88,1418.31
ITEM00000441,ORD0093223,PROD01983,2,322.39,52.28,644.78
ITEM00000442,ORD0068973,PROD01420,1,80.68,12.34,80.68
ITEM00000443,ORD0078307,PROD00496,2,698.99,91.98,1397.98
ITEM00000444,ORD0039191,PROD00701,4,318.32,34.26,1273.28
ITEM00000445,ORD0056958,PROD01284,1,467.52,47.57,467.52
ITEM00000446,ORD0006956,PROD01874,2,369.61,30.06,739.22
ITEM00000447,ORD0072956,PROD00102,3,193.24,8.06,579.72
ITEM00000448,ORD0032761,PROD01190,3,474.53,58.27,1423.59
ITEM00000449,ORD0045880,PROD01287,2,132.47,20.58,264.94
ITEM00000450,ORD0037482,PROD01169,2,499.66,69.14,999.32
ITEM00000451,ORD0092643,PROD01021,1,106.24,0.28,106.24
ITEM00000452,ORD0047657,PROD00737,4,478.25,68.11,1913
ITEM00000453,ORD0018850,PROD01526,4,243.07,35.58,972.28
ITEM00000454,ORD0054776,PROD00897,1,636.05,111.46,636.05
ITEM00000455,ORD0047460,PROD00048,1,510.05,6.92,510.05
ITEM00000456,ORD0007633,PROD01982,1,223.01,2.65,223.01
ITEM00000457,ORD0051863,PROD00805,1,55.03,8.92,55.03
ITEM00000458,ORD0096635,PROD00295,4,217.07,39.08,868.28
ITEM00000459,ORD0019357,PROD01403,1,543.02,65.11,543.02
ITEM00000460,ORD0021665,PROD01016,1,137.62,6.44,137.62
ITEM00000461,ORD0001154,PROD01373,1,364.16,36.37,364.16
ITEM00000462,ORD0046431,PROD01108,4,343.58,47.92,1374.32
ITEM00000463,ORD0064103,PROD00758,1,636.7,81,636.7
ITEM00000464,ORD0056371,PROD01133,2,75.85,5.42,151.7
ITEM00000465,ORD0020152,PROD00915,1,329.32,21.47,329.32
ITEM00000466,ORD0062753,PROD00079,1,649.72,78.69,649.72
ITEM00000467,ORD0061408,PROD00091,1,440.62,28.87,440.62
ITEM00000468,ORD0036186,PROD01031,2,514.44,9.56,1028.88
ITEM00000469,ORD0085541,PROD01188,3,605.09,86.55,1815.27
ITEM00000470,ORD0029864,PROD00117,3,667.54,126.3,2002.62
ITEM00000471,ORD0080497,PROD01255,3,94.61,13.58,283.83
ITEM00000472,ORD0027147,PROD00604,3,94.46,16.46,283.38
ITEM00000473,ORD0062759,PROD00453,1,422.3,53.67,422.3
ITEM00000474,ORD0001057,PROD00115,4,658.23,37.04,2632.92
ITEM00000475,ORD0096503,PROD01664,1,544.08,62.68,544.08
ITEM00000476,ORD0012869,PROD00378,2,650.04,41.39,1300.08
ITEM00000477,ORD0025872,PROD01499,4,613.19,39.6,2452.76
ITEM00000478,ORD0055076,PROD01021,3,624.53,43.23,1873.59
ITEM00000479,ORD0084805,PROD00306,3,587.36,43.63,1762.08
ITEM00000480,ORD0065560,PROD00414,4,522.19,66.06,2088.76
ITEM00000481,ORD0065688,PROD00455,2,472.78,2.91,945.56
ITEM00000482,ORD0026899,PROD01682,2,56.51,4,113.02
ITEM00000483,ORD0080075,PROD01012,2,170.28,18.09,340.56
ITEM00000484,ORD0026453,PROD00484,2,461.69,80.79,923.38
ITEM00000485,ORD0057439,PROD01217,3,462.92,35.48,1388.76
ITEM00000486,ORD0026785,PROD01310,1,314.79,49.03,314.79
ITEM00000487,ORD0087870,PROD00221,2,696.12,100.99,1392.24
ITEM00000488,ORD0010559,PROD01438,4,669.15,66.34,2676.6
ITEM00000489,ORD0036756,PROD00647,3,636.26,64.09,1908.78
ITEM00000490,ORD0064713,PROD01147,1,646.64,61.34,646.64
ITEM00000491,ORD0045628,PROD00782,3,541.18,81.06,1623.54
ITEM00000492,ORD0034486,PROD01694,1,406.29,55.13,406.29
ITEM00000493,ORD0015250,PROD00256,3,259.67,5.75,779.01
ITEM00000494,ORD0057466,PROD00375,2,89.33,6.05,178.66
ITEM00000495,ORD0035147,PROD01219,1,85.25,8.29,85.25
ITEM00000496,ORD0008165,PROD00891,2,333.61,24.71,667.22
ITEM00000497,ORD0011017,PROD00132,3,280.26,48.35,840.78
ITEM00000498,ORD0004250,PROD00970,3,205.65,33.77,616.95
ITEM00000499,ORD0056938,PROD00047,4,89.67,3.87,358.68
ITEM00000500,ORD0044049,PROD00890,1,59.74,8.45,59.74
ITEM00000501,ORD0039051,PROD01819,4,287.33,51.38,1149.32
ITEM00000502,ORD0053951,PROD01262,3,216.21,15.63,648.63
ITEM00000503,ORD0041306,PROD01169,4,543.05,65.63,2172.2
ITEM00000504,ORD0001410,PROD00486,1,648.14,117.25,648.14
ITEM00000505,ORD0005258,PROD01918,2,553.81,107.21,1107.62
ITEM00000506,ORD0060233,PROD00044,4,251.51,31.4,1006.04
ITEM00000507,ORD0039809,PROD01559,1,406.32,14.39,406.32
ITEM00000508,ORD0072943,PROD00866,4,182.28,31.07,729.12
ITEM00000509,ORD0011456,PROD00705,2,293.14,49.9,586.28
ITEM00000510,ORD0005724,PROD00739,3,514.52,97.18,1543.56
ITEM00000511,ORD0072629,PROD00909,4,559.48,4.77,2237.92
ITEM00000512,ORD0096616,PROD00033,1,255.81,35.1,255.81
ITEM00000513,ORD0069760,PROD01030,1,436.74,46.93,436.74
ITEM00000514,ORD0051418,PROD01340,3,438.42,53.69,1315.26
ITEM00000515,ORD0047688,PROD01014,4,212.88,30.59,851.52
ITEM00000516,ORD0040190,PROD00390,1,292.06,22.28,292.06
ITEM00000517,ORD0037330,PROD00175,1,186.41,12.59,186.41
ITEM00000518,ORD0055309,PROD01274,1,497,48.27,497
ITEM00000519,ORD0017110,PROD01845,2,259.88,24.68,519.76
ITEM00000520,ORD0042663,PROD01687,1,634.93,31.35,634.93
ITEM00000521,ORD0001213,PROD01321,2,615.68,110.89,1231.36
ITEM00000522,ORD0060493,PROD00400,4,529.35,79.26,2117.4
ITEM00000523,ORD0001494,PROD00784,1,171.98,19.21,171.98
ITEM00000524,ORD0009344,PROD00259,2,207.6,0.1,415.2
ITEM00000525,ORD0088389,PROD00957,2,433.66,20.19,867.32
ITEM00000526,ORD0048180,PROD01802,4,332.19,18.01,1328.76
ITEM00000527,ORD0071076,PROD00297,3,497.69,26.76,1493.07
ITEM00000528,ORD0047894,PROD00554,4,602.75,63.04,2411
ITEM00000529,ORD0013393,PROD00317,2,696.39,7.19,1392.78
ITEM00000530,ORD0026188,PROD01106,3,169.74,13.33,509.22
ITEM00000531,ORD0044061,PROD01047,4,481.19,55.23,1924.76
ITEM00000532,ORD0001731,PROD01832,2,467.8,53.09,935.6
ITEM00000533,ORD0041428,PROD01318,1,650.59,4.35,650.59
ITEM00000534,ORD0052932,PROD00288,3,338.33,64.8,1014.99
ITEM00000535,ORD0011907,PROD00894,2,535.98,8.85,1071.96
ITEM00000536,ORD0007846,PROD00904,1,331.71,63,331.71
ITEM00000537,ORD0084399,PROD01143,3,562.52,63.74,1687.56
ITEM00000538,ORD0020158,PROD00626,3,571.97,45.04,1715.91
ITEM00000539,ORD0054217,PROD01156,3,279.8,16.1,839.4
ITEM00000540,ORD0021882,PROD01770,2,407.78,77.49,815.56
ITEM00000541,ORD0022063,PROD00315,4,172.01,17.84,688.04
ITEM00000542,ORD0036580,PROD01592,4,177.36,29.93,709.44
ITEM00000543,ORD0080020,PROD00265,3,425.34,71.1,1276.02
ITEM00000544,ORD0042579,PROD00259,2,99.47,1.08,198.94
ITEM00000545,ORD0007993,PROD00801,3,656.69,119.34,1970.07
ITEM00000546,ORD0029625,PROD00510,1,297.84,57.07,297.84
ITEM00000547,ORD0070354,PROD01607,4,212.63,35.39,850.52
ITEM00000548,ORD0051844,PROD00627,3,78.97,6.92,236.91
ITEM00000549,ORD0042812,PROD00261,3,632.73,110.04,1898.19
ITEM00000550,ORD0074074,PROD00988,1,197.29,21.07,197.29
ITEM00000551,ORD0034729,PROD01953,4,95.51,6.15,382.04
ITEM00000552,ORD0015152,PROD00619,2,210.37,41.89,420.74
ITEM00000553,ORD0086203,PROD00493,3,43.28,3.86,129.84
ITEM00000554,ORD0002371,PROD01953,3,41.63,3.58,124.89
ITEM00000555,ORD0057462,PROD00213,3,249.24,16.37,747.72
ITEM00000556,ORD0079429,PROD01158,2,324.62,1.41,649.24
ITEM00000557,ORD0034238,PROD00920,2,601.74,38.23,1203.48
ITEM00000558,ORD0062139,PROD00172,2,317.04,24.81,634.08
ITEM00000559,ORD0097682,PROD01503,4,360.15,27.12,1440.6
ITEM00000560,ORD0088421,PROD01651,2,170.45,30.44,340.9
ITEM00000561,ORD0080196,PROD01327,4,285.66,42.05,1142.64
ITEM00000562,ORD0001462,PROD00798,3,684.86,75.1,2054.58
ITEM00000563,ORD0081586,PROD01771,1,386.75,22.23,386.75
ITEM00000564,ORD0009945,PROD01514,1,60.59,6.55,60.59
ITEM00000565,ORD0048044,PROD01311,1,523.13,22.32,523.13
ITEM00000566,ORD0042130,PROD01120,3,80.5,11.43,241.5
ITEM00000567,ORD0093209,PROD01854,3,659.2,88.46,1977.6
ITEM00000568,ORD0026721,PROD00869,1,519.4,58.59,519.4
ITEM00000569,ORD0065184,PROD01105,4,51.38,4.17,205.52
ITEM00000570,ORD0061638,PROD00072,4,281.5,48.03,1126
ITEM00000571,ORD0096963,PROD00102,2,694.59,92.96,1389.18
ITEM00000572,ORD0028041,PROD01050,4,686.25,106.27,2745
ITEM00000573,ORD0047383,PROD01959,3,421.32,64.32,1263.96
ITEM00000574,ORD0078370,PROD01697,2,390.38,28.74,780.76
ITEM00000575,ORD0016983,PROD00409,3,647.6,108.07,1942.8
ITEM00000576,ORD0058201,PROD00223,4,194.66,1.7,778.64
ITEM00000577,ORD0077863,PROD01927,2,630.43,115.08,1260.86
ITEM00000578,ORD0002374,PROD01145,1,575.41,111.28,575.41
ITEM00000579,ORD0050647,PROD01984,4,232.93,28.79,931.72
ITEM00000580,ORD0036496,PROD00674,2,112.97,6.8,225.94
ITEM00000581,ORD0056374,PROD01633,4,408.67,37.56,1634.68
ITEM00000582,ORD0095998,PROD00733,2,192.9,34.46,385.8
ITEM00000583,ORD0048255,PROD01491,3,349.3,48.31,1047.9
ITEM00000584,ORD0003564,PROD01724,2,298.26,48.17,596.52
ITEM00000585,ORD0083805,PROD00965,3,224.36,16.26,673.08
ITEM00000586,ORD0013394,PROD00512,3,472.72,44.76,1418.16
ITEM00000587,ORD0058365,PROD01856,2,540.1,102.76,1080.2
ITEM00000588,ORD0093110,PROD01454,1,349.39,45.27,349.39
ITEM00000589,ORD0003059,PROD00397,4,492.16,80.28,1968.64
ITEM00000590,ORD0037108,PROD01187,3,315.77,30.25,947.31
ITEM00000591,ORD0002419,PROD00199,3,199.58,16.89,598.74
ITEM00000592,ORD0024213,PROD00455,4,81.67,2.86,326.68
ITEM00000593,ORD0017691,PROD01632,4,681.11,127.86,2724.44
ITEM00000594,ORD0035595,PROD00754,4,638.94,87.33,2555.76
ITEM00000595,ORD0006418,PROD00605,2,147.53,7.67,295.06
ITEM00000596,ORD0040363,PROD00055,3,275.62,32.29,826.86
ITEM00000597,ORD0076417,PROD00324,1,442.83,48.07,442.83
ITEM00000598,ORD0015241,PROD00703,2,155.87,11.23,311.74
ITEM00000599,ORD0025613,PROD00672,3,293.36,16.74,880.08
ITEM00000600,ORD0035053,PROD00253,4,127.25,3.64,509
ITEM00000601,ORD0047415,PROD01777,1,227.46,4.74,227.46
ITEM00000602,ORD0092447,PROD00763,1,125.81,15.25,125.81
ITEM00000603,ORD0085803,PROD00486,2,292.71,58.17,585.42
ITEM00000604,ORD0074101,PROD00485,2,530.1,78.88,1060.2
ITEM00000605,ORD0097866,PROD01429,2,258.67,2.52,517.34
ITEM00000606,ORD0094670,PROD01874,3,86.13,5.57,258.39
ITEM00000607,ORD0038780,PROD00784,2,435.93,41.5,871.86
ITEM00000608,ORD0048485,PROD01507,1,539.85,60.1,539.85
ITEM00000609,ORD0019908,PROD00031,1,382.42,41.2,382.42
ITEM00000610,ORD0066950,PROD01663,3,264.24,39.93,792.72
ITEM00000611,ORD0023163,PROD01080,2,613.74,7.42,1227.48
ITEM00000612,ORD0075176,PROD00583,1,194.26,6.79,194.26
ITEM00000613,ORD0092750,PROD00196,1,347.44,1.35,347.44
ITEM00000614,ORD0055565,PROD01687,2,607.45,42.85,1214.9
ITEM00000615,ORD0047946,PROD00130,4,677.8,112.84,2711.2
ITEM00000616,ORD0097660,PROD01602,1,359.62,29.17,359.62
ITEM00000617,ORD0071368,PROD01546,3,647.99,4.01,1943.97
ITEM00000618,ORD0020150,PROD01842,4,506.67,40.25,2026.68
ITEM00000619,ORD0006504,PROD01312,2,519.36,76.24,1038.72
ITEM00000620,ORD0088365,PROD00188,1,243.97,33.65,243.97
ITEM00000621,ORD0041448,PROD01322,2,325.98,12.53,651.96
ITEM00000622,ORD0052076,PROD01248,2,269.62,39.75,539.24
ITEM00000623,ORD0068403,PROD00381,1,88.82,4.59,88.82
ITEM00000624,ORD0038518,PROD00001,3,597.98,62.36,1793.94
ITEM00000625,ORD0098280,PROD01760,1,339.23,18.41,339.23
ITEM00000626,ORD0018564,PROD01325,1,427.2,49.8,427.2
ITEM00000627,ORD0008965,PROD00356,3,661.66,24.47,1984.98
ITEM00000628,ORD0034385,PROD00454,4,101.73,12.01,406.92
ITEM00000629,ORD0026625,PROD01433,1,598.36,103.04,598.36
ITEM00000630,ORD0059863,PROD00085,2,678.62,41.33,1357.24
ITEM00000631,ORD0002175,PROD00721,4,97.82,14.29,391.28
ITEM00000632,ORD0044196,PROD00516,1,679.13,116.38,679.13
ITEM00000633,ORD0049285,PROD00335,2,325.17,44.7,650.34
ITEM00000634,ORD0090224,PROD01784,4,619.26,106.43,2477.04
ITEM00000635,ORD0008242,PROD01788,3,63.75,10.71,191.25
ITEM00000636,ORD0084116,PROD01506,3,327.3,31.23,981.9
ITEM00000637,ORD0059157,PROD01288,3,647.27,13.06,1941.81
ITEM00000638,ORD0084814,PROD00465,1,275.08,31.44,275.08
ITEM00000639,ORD0027667,PROD01444,4,218.99,38.82,875.96
ITEM00000640,ORD0015276,PROD01156,1,285.95,38.37,285.95
ITEM00000641,ORD0080968,PROD01962,4,630.06,67.18,2520.24
ITEM00000642,ORD0075195,PROD00214,3,418.01,7.29,1254.03
ITEM00000643,ORD0017684,PROD00883,2,63.97,12.07,127.94
ITEM00000644,ORD0016018,PROD00019,3,178.73,19.24,536.19
ITEM00000645,ORD0043630,PROD01192,4,403.35,78.22,1613.4
ITEM00000646,ORD0022296,PROD00944,3,223.16,42.63,669.48
ITEM00000647,ORD0042469,PROD01614,3,623.92,89.73,1871.76
ITEM00000648,ORD0019686,PROD01553,2,410.08,73.51,820.16
ITEM00000649,ORD0072929,PROD00332,1,139.77,24.28,139.77
ITEM00000650,ORD0088927,PROD00287,4,142.49,14.09,569.96
ITEM00000651,ORD0076526,PROD01560,2,192.62,28.81,385.24
ITEM00000652,ORD0043574,PROD01091,1,52.27,9.53,52.27
ITEM00000653,ORD0097402,PROD00020,1,463.05,46,463.05
ITEM00000654,ORD0020413,PROD00831,3,118.74,14.64,356.22
ITEM00000655,ORD0020713,PROD00858,1,142.8,19.89,142.8
ITEM00000656,ORD0099745,PROD00198,4,153.25,8.14,613
ITEM00000657,ORD0060934,PROD00239,3,78.08,14.72,234.24
ITEM00000658,ORD0072949,PROD01366,2,88.24,2.06,176.48
ITEM00000659,ORD0069956,PROD00454,2,40.38,0.41,80.76
ITEM00000660,ORD0013555,PROD00225,1,487.37,0.02,487.37
ITEM00000661,ORD0032697,PROD00576,4,265.79,48.16,1063.16
ITEM00000662,ORD0088227,PROD01041,4,407.26,65.63,1629.04
ITEM00000663,ORD0033678,PROD01176,2,561.71,36.64,1123.42
ITEM00000664,ORD0007390,PROD01198,4,53.13,7.1,212.52
ITEM00000665,ORD0054323,PROD01490,2,362.22,36.83,724.44
ITEM00000666,ORD0078939,PROD01200,2,592.67,55.38,1185.34
ITEM00000667,ORD0011363,PROD00398,3,53.2,1.4,159.6
ITEM00000668,ORD0026010,PROD00755,3,414.98,42.87,1244.94
ITEM00000669,ORD0071767,PROD01269,2,402.11,70.62,804.22
ITEM00000670,ORD0005203,PROD00181,2,460.26,78.83,920.52
ITEM00000671,ORD0044726,PROD01553,4,271.94,41.83,1087.76
ITEM00000672,ORD0030914,PROD00858,4,78.43,8.67,313.72
ITEM00000673,ORD0097037,PROD00992,3,662.75,130.46,1988.25
ITEM00000674,ORD0036617,PROD00568,1,448.51,25.9,448.51
ITEM00000675,ORD0053666,PROD00639,4,174.8,34.86,699.2
ITEM00000676,ORD0010110,PROD00920,4,327.17,50.49,1308.68
ITEM00000677,ORD0046318,PROD00013,2,382.68,2.96,765.36
ITEM00000678,ORD0048881,PROD01816,1,185.81,32.2,185.81
ITEM00000679,ORD0028285,PROD01796,2,628.43,21.13,1256.86
ITEM00000680,ORD0030502,PROD01889,4,494.05,12.46,1976.2
ITEM00000681,ORD0036599,PROD01502,1,368.06,5.99,368.06
ITEM00000682,ORD0091471,PROD01242,3,622.34,22.29,1867.02
ITEM00000683,ORD0099096,PROD01662,2,543.52,108.35,1087.04
ITEM00000684,ORD0040125,PROD00245,3,354.46,10.71,1063.38
ITEM00000685,ORD0074166,PROD00734,3,397.78,34.19,1193.34
ITEM00000686,ORD0091466,PROD00588,4,93.69,11.99,374.76
ITEM00000687,ORD0043014,PROD00100,4,519.72,14.49,2078.88
ITEM00000688,ORD0085017,PROD00386,1,152.77,12.1,152.77
ITEM00000689,ORD0039659,PROD00246,3,390.4,65.83,1171.2
ITEM00000690,ORD0085534,PROD00918,3,606.83,67.49,1820.49
ITEM00000691,ORD0011164,PROD00605,4,445.63,38.04,1782.52
ITEM00000692,ORD0028341,PROD01458,3,681.03,69.79,2043.09
ITEM00000693,ORD0037504,PROD00285,3,179.02,13.72,537.06
ITEM00000694,ORD0074021,PROD00901,3,280.83,39.93,842.49
ITEM00000695,ORD0024482,PROD00513,1,504.36,76.21,504.36
ITEM00000696,ORD0036513,PROD00148,4,173,12.54,692
ITEM00000697,ORD0023871,PROD01031,4,545.22,11.04,2180.88
ITEM00000698,ORD0003044,PROD00417,2,505.04,61.26,1010.08
ITEM00000699,ORD0062660,PROD00312,2,373.52,37.47,747.04
ITEM00000700,ORD0030592,PROD01056,2,154.17,14.37,308.34
ITEM00000701,ORD0086611,PROD00953,2,46.67,5.7,93.34
ITEM00000702,ORD0057987,PROD00770,4,593.53,75.87,2374.12
ITEM00000703,ORD0060739,PROD01030,1,418.64,65.84,418.64
ITEM00000704,ORD0053528,PROD00890,2,404.5,74.66,809
ITEM00000705,ORD0011493,PROD00015,3,440.57,29.06,1321.71
ITEM00000706,ORD0021532,PROD00489,2,228.93,27.92,457.86
ITEM00000707,ORD0058454,PROD01360,2,199.49,2.32,398.98
ITEM00000708,ORD0022138,PROD01769,3,243.62,10.25,730.86
ITEM00000709,ORD0042725,PROD01897,1,184.5,15.4,184.5
ITEM00000710,ORD0022334,PROD00763,4,679.18,64.14,2716.72
ITEM00000711,ORD0030095,PROD01046,2,243.9,0.04,487.8
ITEM00000712,ORD0073992,PROD01332,1,298.91,11.15,298.91
ITEM00000713,ORD0056633,PROD01889,1,697.29,76.55,697.29
ITEM00000714,ORD0054221,PROD00689,2,678.99,18.35,1357.98
ITEM00000715,ORD0097657,PROD01684,4,608.15,88.04,2432.6
ITEM00000716,ORD0074291,PROD00144,4,395.08,40.53,1580.32
ITEM00000717,ORD0056081,PROD00150,1,404.28,21.84,404.28
ITEM00000718,ORD0056840,PROD00182,2,72.46,6.12,144.92
ITEM00000719,ORD0037767,PROD01636,4,92.96,9.01,371.84
ITEM00000720,ORD0050823,PROD00477,2,553.25,35.2,1106.5
ITEM00000721,ORD0053248,PROD01542,3,553.21,57.32,1659.63
ITEM00000722,ORD0095504,PROD00261,4,123.59,0.71,494.36
ITEM00000723,ORD0034761,PROD01820,2,605.43,20.15,1210.86
ITEM00000724,ORD0059776,PROD00086,2,652.76,104.15,1305.52
ITEM00000725,ORD0025420,PROD00866,4,77.38,1.88,309.52
ITEM00000726,ORD0093273,PROD01002,2,337.67,66.09,675.34
ITEM00000727,ORD0071222,PROD01184,2,56.34,4.52,112.68
ITEM00000728,ORD0076346,PROD00185,2,115.06,19.73,230.12
ITEM00000729,ORD0072776,PROD00359,4,133.16,8.69,532.64
ITEM00000730,ORD0040273,PROD00593,4,202.65,36.85,810.6
ITEM00000731,ORD0002698,PROD01758,4,521.24,34.59,2084.96
ITEM00000732,ORD0056578,PROD01037,1,311.94,49.72,311.94
ITEM00000733,ORD0076652,PROD01700,3,76.29,14.39,228.87
ITEM00000734,ORD0031339,PROD00143,3,271.65,12.61,814.95
ITEM00000735,ORD0040787,PROD01974,4,360.74,21.37,1442.96
ITEM00000736,ORD0061074,PROD01850,1,314.24,53.6,314.24
ITEM00000737,ORD0014226,PROD00982,3,477.73,12.87,1433.19
ITEM00000738,ORD0014408,PROD01198,3,288.98,55.54,866.94
ITEM00000739,ORD0035418,PROD00260,3,661.27,26.96,1983.81
ITEM00000740,ORD0082687,PROD00830,1,638.37,82.93,638.37
ITEM00000741,ORD0059248,PROD01132,3,381.13,31.96,1143.39
ITEM00000742,ORD0062237,PROD01074,2,557.32,14.58,1114.64
ITEM00000743,ORD0006810,PROD00836,3,197.86,2.49,593.58
ITEM00000744,ORD0067282,PROD00197,4,688.79,25.15,2755.16
ITEM00000745,ORD0096679,PROD00993,4,563.02,51.98,2252.08
ITEM00000746,ORD0072195,PROD00168,3,668.47,37.76,2005.41
ITEM00000747,ORD0096557,PROD01989,1,562.41,1.52,562.41
ITEM00000748,ORD0039321,PROD00648,2,649.81,111.01,1299.62
ITEM00000749,ORD0089405,PROD00392,4,212.3,4.79,849.2
ITEM00000750,ORD0094310,PROD00121,4,524.89,58.89,2099.56
ITEM00000751,ORD0044394,PROD00716,2,476.52,0.29,953.04
ITEM00000752,ORD0042177,PROD00434,1,186.83,21.85,186.83
ITEM00000753,ORD0000892,PROD00305,2,479.17,51.88,958.34
ITEM00000754,ORD0037524,PROD00098,4,298.93,39.2,1195.72
ITEM00000755,ORD0093236,PROD01142,1,545.13,69.31,545.13
ITEM00000756,ORD0021222,PROD00693,3,197.25,15.69,591.75
ITEM00000757,ORD0029837,PROD00478,2,236.02,13.53,472.04
ITEM00000758,ORD0090578,PROD00507,3,256.72,46.26,770.16
ITEM00000759,ORD0096651,PROD01785,1,351.38,26.09,351.38
ITEM00000760,ORD0005547,PROD00421,1,672.31,112.87,672.31
ITEM00000761,ORD0036540,PROD01669,1,448.78,2.43,448.78
ITEM00000762,ORD0062605,PROD00143,2,300.35,41.66,600.7
ITEM00000763,ORD0040922,PROD01680,3,67.66,4.17,202.98
ITEM00000764,ORD0088109,PROD01624,4,433.23,25.42,1732.92
ITEM00000765,ORD0000733,PROD00080,3,488.23,92.04,1464.69
ITEM00000766,ORD0035593,PROD01284,4,669.88,101.5,2679.52
ITEM00000767,ORD0078687,PROD01167,2,323.82,7.93,647.64
ITEM00000768,ORD0016312,PROD01613,4,674.5,76.73,2698
ITEM00000769,ORD0028027,PROD00102,4,231.74,23.71,926.96
ITEM00000770,ORD0059076,PROD01497,3,533.01,74.83,1599.03
ITEM00000771,ORD0018161,PROD01846,2,238.98,14.78,477.96
ITEM00000772,ORD0050034,PROD01133,3,516.29,39.56,1548.87
ITEM00000773,ORD0000346,PROD00019,1,597.71,99.62,597.71
ITEM00000774,ORD0085283,PROD00416,1,306.22,19.82,306.22
ITEM00000775,ORD0052319,PROD00622,3,379.38,56.14,1138.14
ITEM00000776,ORD0058355,PROD01176,1,251.57,18.38,251.57
ITEM00000777,ORD0026597,PROD00207,4,170.8,17.33,683.2
ITEM00000778,ORD0077558,PROD00482,3,566.83,64.74,1700.49
ITEM00000779,ORD0044076,PROD00214,2,91.1,13.54,182.2
ITEM00000780,ORD0090634,PROD00551,1,310.87,20.03,310.87
ITEM00000781,ORD0075088,PROD01578,3,323.27,52.74,969.81
ITEM00000782,ORD0080680,PROD00006,3,128.12,24.79,384.36
ITEM00000783,ORD0051328,PROD00844,4,511.73,36.28,2046.92
ITEM00000784,ORD0003549,PROD01279,4,42.9,4.64,171.6
ITEM00000785,ORD0007156,PROD01544,4,311.47,29.91,1245.88
ITEM00000786,ORD0050114,PROD00285,2,542.87,9.63,1085.74
ITEM00000787,ORD0070161,PROD00904,2,117.01,16.42,234.02
ITEM00000788,ORD0079545,PROD01208,2,301.61,27.76,603.22
ITEM00000789,ORD0097378,PROD00754,4,598.92,55.31,2395.68
